"id","question_id","language_id","question","option_1","option_2","option_3","option_4","answer","created_at","updated_at"
"2edcbb3f-a358-467b-999e-e429b090fee2",d2ee82eb-19f5-4994-a778-cde7d0beb726,c26e25a5-9846-467d-8531-840d59f01abf, ਭਾਰਤ ਦਾ ਖੇਤਰੀ ਪਾਣੀ ਕਿੰਨੇ ਸਮੁੰਦਰੀ ਕਿਲੋਮੀਟਰ ਤੱਕ ਫੈਲਾਉਂਦਾ ਹੈ?,"12","22","18","8",option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
b771901d-cfc2-4d9b-b5fb-9dd37744dc56,b6e7a5f0-3daa-41f5-9e84-ba7e396394f9,c26e25a5-9846-467d-8531-840d59f01abf,"ਹਿੰਦੀ ਦੇ ਅੱਗੇ, ਭਾਰਤੀ ਉਪ ਮਹਾਂਦੀਪ ਵਿਚ ਸਭ ਤੋਂ ਵੱਧ ਲੋਕਾਂ ਦੁਆਰਾ ਬੋਲੀ ਜਾਣ ਵਾਲੀ ਭਾਸ਼ਾ ਇਹ ਹੈ:",ਮਰਾਠੀ,ਤੇਲਗੂ,ਬੰਗਾਲੀ,ਤਾਮਿਲ,option_3,2020-08-12 17:33:41,2020-08-12 17:33:41
"2b11d603-1342-48ea-8831-3f1ccdd52a3e",ec39e405-1d73-4593-9247-e5acbc3271fa,c26e25a5-9846-467d-8531-840d59f01abf,ਵਿਧਾਨ ਸਭਾ ਹੈ:,ਭੰਗ ਦੇ ਅਧੀਨ,"ਰਾਜ ਵਿਧਾਨ ਸਭਾ ਦਾ ਸਥਾਈ ਸਦਨ
", ਰਾਜ ਸਰਕਾਰ ਵਿਚ ਇਸ ਦੀ ਬਹੁਤ ਘੱਟ ਮਹੱਤਤਾ ਹੈ,ਅਸਿੱਧੇ ਤੌਰ ਤੇ ਚੁਣਿਆ ਗਿਆ,option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
"7e144fc8-360b-4b08-bf2e-fc388d4f14bd","48eb36c3-fcb5-43ba-89d1-e5c9fb00fcae",c26e25a5-9846-467d-8531-840d59f01abf,"ਡਾ.ਬੀ.ਆਰ. ਅੰਬੇਦਕਰ ਦੁਆਰਾ ਸੰਵਿਧਾਨ ਦਾ ਦਿਲ ਅਤੇ ਰੂਹ ਦੇ ਰੂਪ ਵਿੱਚ ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਅਧਿਕਾਰ ਨੂੰ ਦਰਸਾਇਆ ਗਿਆ ਸੀ?
",ਧਰਮ ਦੀ ਆਜ਼ਾਦੀ ਦਾ ਅਧਿਕਾਰ,ਜਾਇਦਾਦ ਦਾ ਅਧਿਕਾਰ,ਸੰਵਿਧਾਨਕ ਉਪਚਾਰ ਦਾ ਅਧਿਕਾਰ,ਸਮਾਨਤਾ ਦਾ ਅਧਿਕਾਰ,option_3,2020-08-12 17:33:41,2020-08-12 17:33:41
"9da25392-a4a8-4720-8f01-9357899456e1","1644d81c-5e72-4319-846c-66d7790aedcc",c26e25a5-9846-467d-8531-840d59f01abf,ਸੰਸਦ ਦੇ ਦੋ ਸੈਸ਼ਨਾਂ ਵਿਚਾਲੇ ਅੰਤਰ ਅੰਤਰ ਨਹੀਂ ਹੋਣਾ ਚਾਹੀਦਾ:,"3 ਮਹੀਨੇ","1 ਸਾਲ","9 ਮਹੀਨੇ","6 ਮਹੀਨੇ",option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"381b7833-3d2a-4305-8d39-cf4a3aaa6c1c","816b7848-f873-48b3-b34d-fba75609b867",c26e25a5-9846-467d-8531-840d59f01abf,ਦੋ ਜਾਂ ਦੋ ਤੋਂ ਵੱਧ ਰਾਜਾਂ ਅਤੇ / ਜਾਂ ਕੇਂਦਰ ਸ਼ਾਸਤ ਪ੍ਰਦੇਸ਼ਾਂ ਲਈ ਇੱਕ ਆਮ ਹਾਈ ਕੋਰਟ ਸਥਾਪਤ ਕੀਤੀ ਜਾ ਸਕਦੀ ਹੈ:,ਕਾਨੂੰਨ ਦੁਆਰਾ ਸੰਸਦ,ਚੀਫ਼ ਜਸਟਿਸ ਇੰਡੀਆ,ਰਾਸ਼ਟਰਪਤੀ,ਰਾਜ ਦੇ ਰਾਜਪਾਲ,option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
b8ebe269-46fa-4c8a-8bf1-53e4d4f2b2e2,"214d74d4-8757-4f6a-ab13-49ffa767dbf0",c26e25a5-9846-467d-8531-840d59f01abf,ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਭਾਰਤੀ ਸੰਵਿਧਾਨ ਦੀ ਮੁ featureਲੀ ਵਿਸ਼ੇਸ਼ਤਾ ਨਹੀਂ ਹੈ?,ਰਾਸ਼ਟਰਪਤੀ ਸਰਕਾਰ,ਸੰਸਦੀ ਸਰਕਾਰ,ਨਿਆਂ ਪਾਲਿਕਾ ਦੀ ਸੁਤੰਤਰਤਾ,ਸੰਘੀ ਸਰਕਾਰ,option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
"85f8fb43-22c3-41ca-a6d2-a5f661846f40","462d0abd-7bdb-47a1-9b7f-0fd6333e566b",c26e25a5-9846-467d-8531-840d59f01abf,ਨਾਗਰਿਕਤਾ ਦੀਆਂ ਵਿਵਸਥਾਵਾਂ ਸੰਵਿਧਾਨ ਵਿਚ ਇਸ ਵਿਚ ਸ਼ਾਮਲ ਹਨ:,"ਭਾਗ II, ਲੇਖ 5-6","ਭਾਗ II, ਲੇਖ 5-11",ਭਾਗ II,"ਭਾਗ ਪਹਿਲਾ, ਲੇਖ 5-11",option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"49827255-7218-4d02-8e9f-ca46050b0f84",ccccae89-e6ec-4b46-9b09-a3b9130e8a73,c26e25a5-9846-467d-8531-840d59f01abf," ਜੇ ਭਾਰਤ ਨੇ ਇੱਕ ਰਾਸ਼ਟਰਪਤੀ ਦੀ ਸਰਕਾਰ ਬਣਾਉਣ ਦਾ ਫੈਸਲਾ ਕੀਤਾ ਹੈ, ਤਾਂ ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਅਤੇ ਸਭ ਤੋਂ ਵੱਡੀ ਸੋਧ ਇਨ੍ਹਾਂ ਨੂੰ ਪ੍ਰਭਾਵਤ ਕਰਨ ਦੀ ਲੋੜ ਹੈ:",ਸੰਸਦ ਦੀ ਰਚਨਾ,ਨਿਆਂਪਾਲਿਕਾ ਦੀ ਪ੍ਰਣਾਲੀ,ਬੁਨਿਆਦੀ ਅਧਿਕਾਰਾਂ ਨਾਲ ਸਬੰਧਤ ਵਿਵਸਥਾਵਾਂ,ਕਾਰਜਕਾਰੀ-ਵਿਧਾਨਕ ਸਬੰਧ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"7ffafa14-52cd-406e-b7d5-f802e874434e","98a3e271-3d07-41b1-a932-0cd973cee2ec",c26e25a5-9846-467d-8531-840d59f01abf, ਮਦਰਾਸ ਰਾਜ ਦਾ ਨਾਮ ਤਾਮਿਲਨਾਡੂ ਕਦੋਂ ਰੱਖਿਆ ਗਿਆ?,"1970","1971","1968","1969",option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
b50f4d08-2101-44ed-9b55-c81648128153,"8095770c-e1cc-4993-8d8c-bcf52bfcf95b",c26e25a5-9846-467d-8531-840d59f01abf," ਰਾਜ ਦਾ ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਿਯੁਕਤ ਕੀਤੇ ਜਾਣ ਤੇ ਰਾਜ ਸਭਾ ਦਾ ਮੈਂਬਰ ਕੌਣ ਸੀ?
",ਲਾਲ ਬਹਾਦੁਰ ਸ਼ਾਸਤਰੀ,ਚਰਨ ਸਿੰਘ,ਮੋਰਾਰਜੀ ਦੇਸਾਈ,ਇੰਦਰਾ ਗਾਂਧੀ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"7900f35c-322a-4f36-90c7-176be980ebba","2b9ff403-f38f-4fce-89a1-92e76cd43d14",c26e25a5-9846-467d-8531-840d59f01abf,ਇੱਕ ਸ਼ਹਿਰ ਵਿੱਚ ਇੱਕ ਮਿ Municipalਂਸਪਲ ਕਾਰਪੋਰੇਸ਼ਨ ਸਥਾਪਤ ਕੀਤੀ ਗਈ ਹੈ ਜਿਸਦੀ ਆਬਾਦੀ ਘੱਟ ਨਹੀਂ ਹੈ:, 5 ਲੱਖ,"12 ਲੱਖ","10 ਲੱਖ","1 ਲੱਖ",option_3,2020-08-12 17:33:41,2020-08-12 17:33:41
"7c704cc5-95cd-4387-b171-1b03c8c53d8b","7e199a7b-e879-4b7a-b652-4a2cf38ed125",c26e25a5-9846-467d-8531-840d59f01abf, ਪੰਚਾਇਤੀ ਰਾਜ ਦੇ ਤਿੰਨ ਪੱਧਰੀ ਪ੍ਰਣਾਲੀ ਦੇ ਸਿਖਰ 'ਤੇ ਕਿਹੜਾ ਹੈ?,ਪੰਚਾਇਤ ਸੰਮਤੀ,ਜ਼ਿਲ੍ਹਾ ਪ੍ਰੀਸ਼ਦ,ਗ੍ਰਾਮ ਪੰਚਾਇਤ,ਗ੍ਰਾਮ ਸਭਾ,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"77ab60fc-ef34-4c96-aa0a-a0708c84b68a","6c03b085-43e0-4988-a175-30e03c6e6a09",c26e25a5-9846-467d-8531-840d59f01abf,ਪੂਰਨ ਰਾਜ ਬਣਨ ਤੋਂ ਪਹਿਲਾਂ ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਭਾਰਤ ਦਾ ਸਹਿਯੋਗੀ ਰਾਜ ਸੀ?,ਮੇਘਾਲਿਆ,ਮਨੀਪੁਰ,ਮਿਜ਼ੋਰਮ,ਸਿੱਕਮ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
cc3ad4b2-38f2-434d-bfcb-5cdcf290a673,bb82f736-1aa7-4746-890a-066e9ad93000,c26e25a5-9846-467d-8531-840d59f01abf,ਰਾਜ ਸਭਾ ਵਿੱਚ ਵਿਰੋਧੀ ਧਿਰ ਦਾ ਪਹਿਲਾ ਨੇਤਾ ਕੌਣ ਸੀ?,ਭੋਲਾ ਪਾਸਵਾ,ਵਾਈ ਬੀ ਚਵਾਨ,ਕਮਲਾਪਤੀ ਤ੍ਰਿਪਾਠੀ,ਮੁੱਖ ਮੰਤਰੀ ਸਟੀਫਨ,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"9b8eb6a4-1471-47a7-8a10-aae35b1350ed","7df33761-5e7f-4d88-9aa0-f4acfd261079",c26e25a5-9846-467d-8531-840d59f01abf, ਭਾਰਤ ਦਾ ਸੰਵਿਧਾਨ ਇਸ ਦੇ ਅਹੁਦੇ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕਰਦਾ:, ਉਪ ਪ੍ਰਧਾਨ ਮੰਤਰੀ,ਰਾਜ ਵਿਧਾਨ ਸਭਾਵਾਂ ਦਾ ਡਿਪਟੀ ਸਪੀਕਰ,ਰਾਜ ਸਭਾ ਦੇ ਡਿਪਟੀ ਚੇਅਰਮੈਨ ਸ,ਲੋਕ ਸਭਾ ਦੇ ਡਿਪਟੀ ਸਪੀਕਰ,option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
"93f1a786-65f5-412b-bf17-5b930322f4d7","5428b568-1a92-42fa-9c7d-7973799c061f",c26e25a5-9846-467d-8531-840d59f01abf,"ਕਿਹੜੇ ਦੇਸ਼ ਤੋਂ, ਭਾਰਤ ਦੇ ਸੰਵਿਧਾਨ ਨੇ ਬੁਨਿਆਦੀ ਫਰਜ਼ਾਂ ਨੂੰ ਅਪਣਾਇਆ ਹੈ?",ਯੂਐਸਏ,ਸਾਬਕਾ ਯੂਐਸਐਸਆਰ,ਕਨੇਡਾ,uk,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"9654b1c1-041d-4d20-b044-e21ee0a1415e","1ada0920-ff64-4f28-aef3-66a5b12ecbc6",c26e25a5-9846-467d-8531-840d59f01abf,ਆਜ਼ਾਦੀ ਤੋਂ ਬਾਅਦ ਲੋਕ ਸਭਾ ਵਿੱਚ ਪਹਿਲੀ ਅਵਿਸ਼ਵਾਸ ਪ੍ਰਸਤਾਵ ਸਾਲ ਵਿੱਚ ਹੋਇਆ ਸੀ:,". 1963
","1975","1960","1954",option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
"8d69ddfd-4c97-4961-9413-4a36b0ed6e49",d926c812-7a10-48dc-b990-766b8417ed7c,c26e25a5-9846-467d-8531-840d59f01abf,ਯੂਨੀਅਨ ਅਤੇ ਰਾਜ ਵਿਧਾਨ ਸਭਾ ਦੋਵੇਂ ਕਾਨੂੰਨ ਬਣਾ ਸਕਦੇ ਹਨ:,"ਵਿਆਹ, ਇਕਰਾਰਨਾਮੇ ਅਤੇ ਟੌਰਟਸ",ਉੱਤੇ ਦਿਤੇ ਸਾਰੇ,ਅਪਰਾਧਿਕ ਕਾਨੂੰਨ ਅਤੇ ਵਿਧੀ,ਆਰਥਿਕ ਅਤੇ ਸਮਾਜਿਕ ਯੋਜਨਾਬੰਦੀ,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"67dffe17-1dfb-425b-84ad-29a20c348543","6e51e4fb-f1bc-4558-8d62-75df288e19bd",c26e25a5-9846-467d-8531-840d59f01abf, ਕਿਸੇ ਵੀ ਫੈਕਟਰੀ ਜਾਂ ਖਾਣ ਵਿੱਚ ਰੁਜ਼ਗਾਰ ਲਈ ਘੱਟੋ ਘੱਟ ਆਗਿਆਕਾਰੀ ਉਮਰ ਕਿੰਨੀ ਹੈ?,"18 ਸਾਲ","14 ਸਾਲ","12 ਸਾਲ","16 ਸਾਲ",option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"332782f0-fc00-4b8e-ba5a-1cadc2242af0","809195cc-a271-465f-9d4b-0b597127828e",c26e25a5-9846-467d-8531-840d59f01abf,ਹਾਈ ਕੋਰਟ ਦੇ ਜੱਜਾਂ ਦੀ ਸੇਵਾਮੁਕਤੀ ਦੀ ਉਮਰ ਹੈ:,"58 ਸਾਲ","62 ਸਾਲ","60 ਸਾਲ","65 ਸਾਲ",option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"27171e33-808f-42c9-b871-53903d55c86c",b41c5421-fbac-4fbc-a72e-b9c72d7d89d4,c26e25a5-9846-467d-8531-840d59f01abf,ਮੰਤਰੀ ਪ੍ਰੀਸ਼ਦ ਦੇ ਮੈਂਬਰਾਂ ਦੀ ਨਿਯੁਕਤੀ ਰਾਸ਼ਟਰਪਤੀ ਦੁਆਰਾ ਕੀਤੀ ਜਾਂਦੀ ਹੈ:,ਉਪ-ਰਾਸ਼ਟਰਪਤੀ ਦੀ ਸਲਾਹ 'ਤੇ,ਉਸ ਦੇ ਆਪਣੇ ਵਿਵੇਕ ਵਿਚ,ਚੋਣ ਨਤੀਜਿਆਂ ਦੇ ਅਧਾਰ ਤੇ,ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਦੀ ਸਲਾਹ 'ਤੇ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
b7a0c627-67e3-46c3-8b40-711632013797,"53dbf4ac-2c9b-4287-ae4d-fd9d71c94bbc",c26e25a5-9846-467d-8531-840d59f01abf,ਪੰਚਾਇਤੀ ਰਾਜ ਦੀ ਸ਼ੁਰੂਆਤ ਦੇਸ਼ ਵਿਚ ਇਸ ਤਰ੍ਹਾਂ ਹੋਈ ਸੀ:,"1957"," 1959
","1951","1952",option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"348c37a7-b2d7-41bb-9a7b-bf6f0ab77277","5c3a66c3-a3bd-4d67-bfc8-48924feac88f",c26e25a5-9846-467d-8531-840d59f01abf,ਹੇਠਾਂ ਸੁਪਰੀਮ ਕੋਰਟ ਦਾ ਗਠਨ ਕੀਤਾ ਗਿਆ ਸੀ:," ਇੰਡੀਅਨ ਕੌਂਸਿਲਜ਼ ਐਕਟ, 1861",ਪਿਟ ਦਾ ਇੰਡੀਆ ਐਕਟ,"ਇੰਡੀਅਨ ਕੌਂਸਿਲਜ਼ ਐਕਟ, 1892",ਐਕਟ ਨੂੰ ਨਿਯਮਤ ਕਰਨਾ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"08fc2569-469b-4f0e-a89a-30caa3e5d6a6","9807c552-966b-4c3e-99ec-7b0c4505fbda",c26e25a5-9846-467d-8531-840d59f01abf,ਰਾਜ ਸਭਾ ਦੀ ਚੋਣ ਇਸ ਤੋਂ ਬਾਅਦ ਹੋਈ:,"6 ਸਾਲ","1 ਸਾਲ","5 ਸਾਲ","2 ਸਾਲ",option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"3b5d9989-e232-4122-8a52-b1ad3180ce11","8a082b06-6ab0-4a35-a58a-38d468f949cf",c26e25a5-9846-467d-8531-840d59f01abf,ਭਾਰਤ ਵਿੱਚ ਸਭ ਤੋਂ ਲੰਬੇ ਸਮੇਂ ਤੱਕ ਸੇਵਾ ਨਿਭਾਉਣ ਵਾਲੇ ਮੁੱਖ ਮੰਤਰੀ ਕੌਣ ਹਨ?,ਚਿਮਨਭਾਈ ਪਟੇਲ,ਭਜਨ ਲਾਲ,ਹਿਤੇਸ਼ਵਰ ਸੈਕਿਆ,ਜੋਤੀ ਬਸੁ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"893c5c9a-8fd2-48cc-a67b-d067b27eca5c","109a198b-7b1a-4162-969c-82386d71528f",c26e25a5-9846-467d-8531-840d59f01abf,ਜ਼ੋਨਲ ਕੌਂਸਲ ਪ੍ਰਦਾਨ ਕੀਤੀ ਜਾਂਦੀ ਹੈ:,ਸੰਸਦੀ ਐਕਟ ਦੁਆਰਾ,"42 ਵੀਂ ਸੋਧ ਐਕਟ ਦੇ ਤਹਿਤ",ਰਾਸ਼ਟਰਪਤੀ ਦੇ ਆਰਡੀਨੈਂਸ ਦੁਆਰਾ,ਸੰਵਿਧਾਨ ਦੁਆਰਾ,option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
"58b3b633-ae6d-481d-9bc9-1c5d617cca8c",f4204eae-ccd9-4bb1-b608-ec31d8a5322e,c26e25a5-9846-467d-8531-840d59f01abf,ਕੇਂਦਰ ਸ਼ਾਸਤ ਪ੍ਰਦੇਸ਼ਾਂ ਵਿੱਚ ਇਸਦੀ ਪ੍ਰਤੀਨਿਧਤਾ ਹੁੰਦੀ ਹੈ:,ਲੋਕ ਸਭਾ,ਰਾਜ ਸਭਾ,ਇਨ੍ਹਾਂ ਵਿਚੋਂ ਕੋਈ ਵੀ ਨਹੀਂ,ਪਾਰਲੀਮੇਨ ਦੇ ਦੋਵੇਂ ਸਦਨ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"157486c4-f1d6-4daf-91eb-b296ae9b5734",f78f7e1c-cca1-400d-a9ee-27bbca8e4959,c26e25a5-9846-467d-8531-840d59f01abf,ਸੰਵਿਧਾਨ ਦੀ ਡਰਾਫਟ ਕਮੇਟੀ ਦੇ ਸਾਹਮਣੇ ਕਿਸਨੇ ਪ੍ਰਸਤਾਵ ਦਾ ਪ੍ਰਸਤਾਵ ਦਿੱਤਾ ਸੀ?,ਬੀ ਆਰ ਅੰਬੇਦਕਰ,ਬੀ ਐਨ ਰਾਓ,ਮਹਾਤਮਾ ਗਾਂਧੀ,ਜਵਾਹਰ ਲਾਲ ਨਹਿਰੂ,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"7fb24109-bbc0-486f-9770-5c3380d12460",bcc1106c-52b5-4bab-a285-4eb2b870f2b4,c26e25a5-9846-467d-8531-840d59f01abf,ਅਨੁਸੂਚਿਤ ਜਾਤੀਆਂ ਦੀ ਸਭ ਤੋਂ ਵੱਧ ਆਬਾਦੀ ਵਾਲਾ ਰਾਜ ਇਹ ਹੈ:,ਰਾਜਸਥਾਨ,ਉੱਤਰ ਪ੍ਰਦੇਸ਼,ਤਾਮਿਲਨਾਡੂ,ਬਿਹਾਰ,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"0b727d3a-c2db-4707-93c7-cb75f95f5d90","74d28483-cc19-4a90-b9b2-602f70d72e02",c26e25a5-9846-467d-8531-840d59f01abf,"ਇਹਨਾਂ ਵਿੱਚੋਂ ਕਿਸ ਨੂੰ ਖਤਮ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ, ਪਰ ਭੰਗ ਨਹੀਂ ਹੋ ਸਕਦਾ?",ਮਿ Municipalਂਸਪਲ ਬਾਡੀਜ਼,ਰਾਜ ਵਿਧਾਨ ਸਭਾ,ਉੱਪਰ ਵਾਲਿਆਂ ਵਿਚੋਂ ਕੋਈ ਵੀ ਨਹੀਂ,ਰਾਜ ਸਭਾ,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
bfbc2cee-d679-436d-bb37-5b286f2a605e,"40c9757f-783e-4958-ae49-43a717647938",c26e25a5-9846-467d-8531-840d59f01abf,ਅਛੂਤਤਾ ਖ਼ਤਮ ਕੀਤੀ ਗਈ ਹੈ ਅਤੇ ਇਸਦੇ ਅਭਿਆਸ ਅਨੁਸਾਰ ਸਜ਼ਾ ਦਿੱਤੀ ਜਾ ਸਕਦੀ ਹੈ:,"ਆਰਟੀਕਲ 16
", ਆਰਟੀਕਲ 17,ਆਰਟੀਕਲ 15,ਆਰਟੀਕਲ 15,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"5b042dc8-9988-4274-9da6-60ce55cd5206",e93fe098-7240-4d53-82b7-879aa2d3115d,c26e25a5-9846-467d-8531-840d59f01abf,ਭਾਰਤ ਵਿਚ ਸਥਾਨਕ ਸਵੈ ਸਰਕਾਰ ਦਾ ਪਿਤਾ ਹੈ:,ਮਹਾਤਮਾ ਗਾਂਧੀ," ਲਾਰਡ ਮੇਯੋ
",ਆਚਾਰੀਆ ਵਿਨੋਬਾ ਭਾਵੇ,"ਲਾਰਡ ਰਿਪਨ
",option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"5bf2cedc-b30e-486c-8db4-b26bc49bdbee","57ff12f0-ee3c-410b-9e69-6cb036200fea",c26e25a5-9846-467d-8531-840d59f01abf, ਰਾਜ ਸਭਾ ਇਸ ਦੁਆਰਾ ਭੰਗ ਕੀਤੀ ਜਾ ਸਕਦੀ ਹੈ:,ਇਨ੍ਹਾਂ ਵਿਚੋਂ ਕੋਈ ਵੀ ਨਹੀਂ, ਲੋਕ ਸਭਾ,ਰਾਸ਼ਟਰਪਤੀ, ਸੰਵਿਧਾਨਕ ਸੋਧ,option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"890f15d9-11b3-4387-a38b-d9e0d5834eb7",c9c66b11-54c8-424b-a798-a29be7679bd3,c26e25a5-9846-467d-8531-840d59f01abf,ਲੋਕ ਸਭਾ ਵਿੱਚ ਸਭ ਤੋਂ ਵੱਧ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਵਾਲੇ ਕਿਹੜੇ ਦੋ ਰਾਜ (ਯੂ ਪੀ ਤੋਂ ਇਲਾਵਾ) ਹਨ?,ਬਿਹਾਰ ਅਤੇ ਮੱਧ ਪ੍ਰਦੇਸ਼,ਬਿਹਾਰ ਅਤੇ ਆਂਧਰਾ ਪ੍ਰਦੇਸ਼,ਬਿਹਾਰ ਅਤੇ ਮਹਾਰਾਸ਼ਟਰ,ਬਿਹਾਰ ਅਤੇ ਤਾਮਿਲਨਾਡੂ,option_3,2020-08-12 17:33:41,2020-08-12 17:33:41
"5e3415a1-e137-4c87-aefd-ceca54156383","32781ea4-8447-4742-9532-e603ecdce558",c26e25a5-9846-467d-8531-840d59f01abf, ਭਾਰਤੀ ਸੰਵਿਧਾਨ ਘੱਟ ਗਿਣਤੀਆਂ ਨੂੰ ਇਸ ਅਧਾਰ ਤੇ ਮਾਨਤਾ ਦਿੰਦਾ ਹੈ:,ਰੰਗ,ਆਬਾਦੀ,ਧਰਮ,ਜਾਤ,option_3,2020-08-12 17:33:41,2020-08-12 17:33:41
"1f466a25-7954-464e-8931-5914f604b0b2",bb2e59cb-f231-4b25-8c87-c357709ac4af,c26e25a5-9846-467d-8531-840d59f01abf,ਨਿਮਨਲਿਖਤ ਵਿੱਚੋਂ ਕਿਹੜਾ ਰਾਜ ਸੰਸਦ ਦੀਆਂ ਸੀਟਾਂ ਦੀ ਸਭ ਤੋਂ ਵੱਧ ਪ੍ਰਤੀਸ਼ਤਤਾ ਰੱਖਦਾ ਹੈ?,ਬਿਹਾਰ,"ਉੜੀਸਾ
",ਮੱਧ ਪ੍ਰਦੇਸ਼,ਉੱਤਰ ਪ੍ਰਦੇਸ਼,option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
"74299a38-f699-47ee-9935-c7b37a0d0c98","3066f24c-860c-4b23-aef4-58e48cd4244f",c26e25a5-9846-467d-8531-840d59f01abf,ਰਾਸ਼ਟਰਪਤੀ ਦੇ ਅਹੁਦੇ ਲਈ ਚੋਣ ਲੜਨ ਲਈ ਘੱਟੋ ਘੱਟ ਉਮਰ ਹੈ:,"30 ਸਾਲ","35 ਸਾਲ","23 ਸਾਲ","21 ਸਾਲ",option_2,2020-08-12 17:33:41,2020-08-12 17:33:41
"866ef9a6-9ce6-45c6-bcfc-0597cfd77dea",b2549a85-66f6-4e20-b450-b3e896fb3393,c26e25a5-9846-467d-8531-840d59f01abf,"'ਲਿਬਰਟੀ, ਸਮਾਨਤਾ ਅਤੇ ਭਾਈਚਾਰਾ' ਦੀ ਪ੍ਰੇਰਣਾ ਤੋਂ ਲਿਆ ਗਿਆ ਸੀ:",ਫ੍ਰੈਂਚ ਕ੍ਰਾਂਤੀ,ਅਮਰੀਕੀ ਇਨਕਲਾਬ,ਇਨ੍ਹਾਂ ਵਿਚੋਂ ਕੋਈ ਵੀ ਨਹੀਂ,ਰੂਸੀ ਇਨਕਲਾਬ,option_1,2020-08-12 17:33:41,2020-08-12 17:33:41
"037c2eed-eb3b-4f8f-b4f7-ea68c5153bf9",c892d44f-b96a-41ba-8647-2ef7edf81490,c26e25a5-9846-467d-8531-840d59f01abf,ਰਾਜ ਸਭਾ ਦੇ ਕਿੰਨੇ ਮੈਂਬਰਾਂ ਨੂੰ ਭਾਰਤ ਦੇ ਰਾਸ਼ਟਰਪਤੀ ਦੁਆਰਾ ਨਾਮਜ਼ਦ ਕੀਤਾ ਜਾਂਦਾ ਹੈ?,"13","10","11","12",option_4,2020-08-12 17:33:41,2020-08-12 17:33:41
b740b0f4-2c2c-43bd-a4ca-567bb6ee75f8,"9d4dd648-c667-4ce8-91a0-123a484835f4",c26e25a5-9846-467d-8531-840d59f01abf,ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਇਹ ਹਨ:,ਲੋਕ ਸਭਾ ਦੁਆਰਾ ਚੁਣਿਆ ਗਿਆ,ਸੰਸਦ ਦੁਆਰਾ ਚੁਣਿਆ ਗਿਆ,ਰਾਸ਼ਟਰਪਤੀ ਦੁਆਰਾ ਨਿਯੁਕਤ,ਪਾਰਟੀ ਦੁਆਰਾ ਨਾਮਜ਼ਦ ਲੋਕ ਸਭਾ ਵਿੱਚ ਬਹੁਮਤ ਦਾ ਆਨੰਦ ਲੈਂਦਿਆਂ,option_3,2020-08-12 17:33:41,2020-08-12 17:33:41
